user_id,name,screen_name,location,description,url,protected,followers_count,friends_count,listed_count,created_at,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,translator_type,type
17078632,Gov. Bobby Jindal,BobbyJindal,"Baton Rouge, LA","Husband, Dad and 55th Governor of the great state of Louisiana.",https://t.co/VFD2ojTZ9T,FALSE,246952,19982,5121,2008-10-31T01:35:15Z,0,NA,NA,TRUE,TRUE,3509,en,FALSE,FALSE,FALSE,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,FALSE,http://pbs.twimg.com/profile_images/686593920550047744/l72DgjBR_normal.png,https://pbs.twimg.com/profile_images/686593920550047744/l72DgjBR_normal.png,https://pbs.twimg.com/profile_banners/17078632/1452531762,0084B4,A8C7F7,C0DFEC,333333,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
14738157,Bob McDonnell,BobMcDonnell,"Richmond, Virginia","On the path to restoration... 71st Governor of Virginia, Dad, Brother, Business Owner, Golfer, Notre Dame Alumnus, Professor, and Proud American.",https://t.co/xKkbmThDLR,FALSE,29945,7121,1351,2008-05-11T23:46:10Z,52,NA,NA,TRUE,TRUE,2601,en,FALSE,FALSE,FALSE,022733,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,FALSE,http://pbs.twimg.com/profile_images/778982088544493568/T-0aekL0_normal.jpg,https://pbs.twimg.com/profile_images/778982088544493568/T-0aekL0_normal.jpg,https://pbs.twimg.com/profile_banners/14738157/1506458753,0084B4,A8C7F7,C0DFEC,333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
10326832,Neil Abercrombie,neilabercrombie,"Honolulu, Hawaii","Official Twitter account of the Governor of the State of Hawaii, Governor Neil Abercrombie.",http://t.co/yZQU49Cohx,FALSE,13404,4831,840,2007-11-17T07:39:24Z,403,NA,NA,TRUE,TRUE,7139,en,FALSE,FALSE,FALSE,063482,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1475095763/5.9.2011_Governor_Abercrombie_2x2.5_normal.jpg,https://pbs.twimg.com/profile_images/1475095763/5.9.2011_Governor_Abercrombie_2x2.5_normal.jpg,https://pbs.twimg.com/profile_banners/10326832/1412816700,00B3FF,1C65DC,EBEBEB,1C65DC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,governor
991721030631780354,Jahana Hayes for Congress,JahanaHayesCT,"Waterbury, CT",Congresswoman-Elect CT 5th Congressional District,https://t.co/M3SQ8jj5UE,FALSE,16512,153,185,2018-05-02T16:48:13Z,1263,NA,NA,TRUE,TRUE,956,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/991721441035927552/4B-5M2af_normal.jpg,https://pbs.twimg.com/profile_images/991721441035927552/4B-5M2af_normal.jpg,https://pbs.twimg.com/profile_banners/991721030631780354/1525520770,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
950952511556538368,Sharice Davids,sharicedavids,"Shawnee, KS",Congresswoman-elect in #KS03,https://t.co/aPJCE8F8vh,FALSE,67264,1033,450,2018-01-10T04:48:41Z,5517,NA,NA,FALSE,TRUE,1421,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/963886151219236864/L2Z88JB__normal.jpg,https://pbs.twimg.com/profile_images/963886151219236864/L2Z88JB__normal.jpg,https://pbs.twimg.com/profile_banners/950952511556538368/1542046361,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
950111395378597888,Elaine Luria,ElaineLuriaVA,"Virginia, USA",Congresswoman-Elect for Virginia's 2nd Congressional District.,https://t.co/aQtKZhmmsR,FALSE,9880,659,182,2018-01-07T21:06:23Z,134,NA,NA,TRUE,TRUE,751,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/950119766282395648/0n161rtx_normal.jpg,https://pbs.twimg.com/profile_images/950119766282395648/0n161rtx_normal.jpg,https://pbs.twimg.com/profile_banners/950111395378597888/1515361057,1DA1F2,C0DEED,DDEEF6,333333,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
947956236804337664,Lucy McBath,LucyWins2018,"Georgia, USA",Mother of Jordan Davis - young man who was shot and killed in the national Loud Music Shooting. Representative-Elect for Georgia’s Sixth Congressional District.,https://t.co/EL52F1NAeH,FALSE,67927,387,384,2018-01-01T22:22:33Z,705,NA,NA,TRUE,TRUE,971,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/1030226621633056769/_TIBBue6_normal.jpg,https://pbs.twimg.com/profile_images/1030226621633056769/_TIBBue6_normal.jpg,https://pbs.twimg.com/profile_banners/947956236804337664/1542342997,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
935717078966964228,Madeleine Dean,mad4pa,"Abington, PA",Congresswoman-Elect for Montgomery and Berks Counties #PA04,https://t.co/GKxv9mI35E,FALSE,6343,2484,88,2017-11-29T03:48:31Z,865,NA,NA,TRUE,TRUE,747,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/989166798896553984/aeTiRlRs_normal.jpg,https://pbs.twimg.com/profile_images/989166798896553984/aeTiRlRs_normal.jpg,https://pbs.twimg.com/profile_banners/935717078966964228/1524671629,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
930552552302792705,Dan Crenshaw,DanCrenshawTX,"Spring, TX","Dan Crenshaw, Congressman-elect, Lieutenant Commander (Ret), a former Navy SEAL. Send media inquiries to press@crenshawforcongress.com",https://t.co/bdQoePkZ5C,FALSE,158709,647,363,2017-11-14T21:46:32Z,135,NA,NA,FALSE,TRUE,432,en,FALSE,FALSE,FALSE,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1047938321186480128/GF8q1URJ_normal.jpg,https://pbs.twimg.com/profile_images/1047938321186480128/GF8q1URJ_normal.jpg,https://pbs.twimg.com/profile_banners/930552552302792705/1541634921,FAB81E,000000,000000,000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,congress
900516768032202752,Jared Golden,golden4congress,"Maine, USA","Marine veteran, husband, Assistant Majority Leader. Democrat running for Congress in ME-02 #TeamGolden",https://t.co/Y0Zt10prbn,FALSE,6181,180,134,2017-08-24T00:35:03Z,201,NA,NA,TRUE,TRUE,405,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/1038940794886017024/PTRpMKyj_normal.jpg,https://pbs.twimg.com/profile_images/1038940794886017024/PTRpMKyj_normal.jpg,https://pbs.twimg.com/profile_banners/900516768032202752/1503545256,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
900025544032624640,Anthony Gonzalez,anthonygonzalez,"Ohio, USA",Husband. Dad. Northeast Ohio born and raised. The Ohio State University. #11. Candidate for Congress in OH-16.,NA,FALSE,6294,200,45,2017-08-22T16:03:06Z,212,NA,NA,FALSE,TRUE,423,en,FALSE,FALSE,FALSE,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/958732674176253957/rVeOHJRq_normal.jpg,https://pbs.twimg.com/profile_images/958732674176253957/rVeOHJRq_normal.jpg,https://pbs.twimg.com/profile_banners/900025544032624640/1504623568,B3292D,000000,000000,000000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,congress
892491627088011264,Max Rose,MaxRose4NY,Staten Island,"The proud Congressman-Elect for #NY11. Staten Islander, veteran, and massive fan of Pitch Perfect.",https://t.co/jjm4mgJmYG,FALSE,12303,360,173,2017-08-01T21:06:00Z,293,NA,NA,TRUE,TRUE,1633,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/1000085807229685760/psTa9av__normal.jpg,https://pbs.twimg.com/profile_images/1000085807229685760/psTa9av__normal.jpg,https://pbs.twimg.com/profile_banners/892491627088011264/1501677969,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
890038958104735744,Greg Pence,GregPenceIN,NA,Congressman-elect for Indiana's 6th District.,https://t.co/XMaWVu0f4R,FALSE,5736,141,36,2017-07-26T02:39:58Z,26,NA,NA,FALSE,TRUE,485,en,FALSE,FALSE,FALSE,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/920696987762216964/BJ4HTGQ__normal.jpg,https://pbs.twimg.com/profile_images/920696987762216964/BJ4HTGQ__normal.jpg,https://pbs.twimg.com/profile_banners/890038958104735744/1508346342,C41230,000000,000000,000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,congress
883069589722198018,Pete Stauber,PeteStauber,"Duluth, MN",Service. Leadership. Conservative. Running to represent #MN08 in Congress,https://t.co/JCZbvzDmS7,FALSE,5891,56,83,2017-07-06T21:06:11Z,51,NA,NA,TRUE,TRUE,826,en-gb,FALSE,FALSE,FALSE,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/972208460296278016/_dEZwkiK_normal.jpg,https://pbs.twimg.com/profile_images/972208460296278016/_dEZwkiK_normal.jpg,https://pbs.twimg.com/profile_banners/883069589722198018/1540737309,112143,000000,000000,000000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,congress
882958562296819714,Abigail Spanberger,SpanbergerVA07,"Glen Allen, VA",Congresswoman-Elect for Virginia's 7th District. Former CIA Officer. Girl Scout leader. #VA07 #TeamSpanberger,https://t.co/MfGpZoV7qg,FALSE,31421,477,333,2017-07-06T13:45:00Z,1672,NA,NA,TRUE,TRUE,2813,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/882962014657802241/xKeeXjaG_normal.jpg,https://pbs.twimg.com/profile_images/882962014657802241/xKeeXjaG_normal.jpg,https://pbs.twimg.com/profile_banners/882958562296819714/1519869344,1DA1F2,C0DEED,DDEEF6,333333,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
880850093548687360,Kendra Horn,HornForCongress,"Oklahoma City, OK",Kendra Horn is a 5th generation Oklahoman running for Congress in the 5th district of Oklahoma. #OK05 #FlipThe5th  https://t.co/q0e5n8wMZ2,https://t.co/q0e5n8wMZ2,FALSE,6069,2118,73,2017-06-30T18:06:42Z,1978,NA,NA,FALSE,TRUE,908,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/880943479853133824/Ytxy2YQQ_normal.jpg,https://pbs.twimg.com/profile_images/880943479853133824/Ytxy2YQQ_normal.jpg,https://pbs.twimg.com/profile_banners/880850093548687360/1498851490,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
876894308309147650,Gil Cisneros,GilCisnerosCA,"Fullerton, CA","Navy Veteran, Dad, @GWtweets Grad. Lucky Guy. Education & Veterans Advocate at the Cisneros Foundation to help students achieve their dreams. Here to serve.",https://t.co/iBfnQRGjUu,FALSE,11701,4470,176,2017-06-19T20:07:49Z,628,NA,NA,TRUE,TRUE,1537,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/1027248468312506368/Vih5VDji_normal.jpg,https://pbs.twimg.com/profile_images/1027248468312506368/Vih5VDji_normal.jpg,https://pbs.twimg.com/profile_banners/876894308309147650/1541387750,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
872156132688711681,Lauren Underwood,LUnderwood630,"Naperville, IL",Registered Nurse. Congresswoman-elect for the IL-14 district. Find me on Facebook at UnderwoodForCongress and on IG at laurenaunderwood,https://t.co/YhBOYrgz8w,FALSE,29849,208,379,2017-06-06T18:20:00Z,675,NA,NA,FALSE,TRUE,1405,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/1011824771309428736/u5KzTdsd_normal.jpg,https://pbs.twimg.com/profile_images/1011824771309428736/u5KzTdsd_normal.jpg,https://pbs.twimg.com/profile_banners/872156132688711681/1528401621,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
867495243482058755,Cindy Axne,Axne4Congress,"West Des Moines, IA","Mother, business owner, and community activist running for Congress in #IA03   #Democrat",https://t.co/L62WVXjuPH,FALSE,11750,683,152,2017-05-24T21:39:18Z,549,NA,NA,TRUE,TRUE,974,en,FALSE,FALSE,FALSE,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/870390072079667200/S7_-RlTS_normal.jpg,https://pbs.twimg.com/profile_images/870390072079667200/S7_-RlTS_normal.jpg,https://pbs.twimg.com/profile_banners/867495243482058755/1496379739,7FDBB6,000000,000000,000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,congress
862393019173003264,Dr. Kim Schrier,DrKimSchrier,"Issaquah, WA",Pediatrician. Mom. Candidate for Congress in #WA08,https://t.co/4uvvBz6U7j,FALSE,9495,126,210,2017-05-10T19:44:53Z,417,NA,NA,FALSE,TRUE,632,en,FALSE,FALSE,FALSE,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1004536749916164096/BlVMXUS7_normal.jpg,https://pbs.twimg.com/profile_images/1004536749916164096/BlVMXUS7_normal.jpg,https://pbs.twimg.com/profile_banners/862393019173003264/1528335474,01B3E3,000000,000000,000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,congress
860547911268139008,Elissa Slotkin,ElissaSlotkin,"Holly, MI","Proud Michigander. Congresswoman-elect #MI08. Former Acting Assistant Secretary of Defense, @WHNSC, @CIA.",https://t.co/DszuielX1k,FALSE,16711,483,210,2017-05-05T17:33:05Z,385,NA,NA,TRUE,TRUE,584,en,FALSE,FALSE,FALSE,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/924843063335415809/HgNoT8L-_normal.jpg,https://pbs.twimg.com/profile_images/924843063335415809/HgNoT8L-_normal.jpg,https://pbs.twimg.com/profile_banners/860547911268139008/1519839246,1B95E0,000000,000000,000000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,congress
857009033882083329,Lizzie Pannill Fletcher,Lizzie4Congress,"Houston, TX",Fierce Advocate | Trusted Partner | Proud Houstonian | Running to replace John Culberson in #TX07 + #SwitchThe7th,https://t.co/sRPVXRwv9w,FALSE,11978,636,215,2017-04-25T23:10:51Z,674,NA,NA,TRUE,TRUE,1354,en,FALSE,FALSE,FALSE,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1013837466011238404/d6dJegcO_normal.jpg,https://pbs.twimg.com/profile_images/1013837466011238404/d6dJegcO_normal.jpg,https://pbs.twimg.com/profile_banners/857009033882083329/1513641843,1B95E0,000000,000000,000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,none,congress
851477335052140544,Jason Crow,JasonCrowCO6,"Aurora, CO","Husband, father, former Army Ranger, and community leader. Running for Congress in CO-6 because we deserve a representative who will stand up for us.",https://t.co/J9PDF4haDV,FALSE,15741,239,249,2017-04-10T16:49:51Z,590,NA,NA,TRUE,TRUE,1046,en,FALSE,FALSE,FALSE,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/859126213260054529/WN3KPGfA_normal.jpg,https://pbs.twimg.com/profile_images/859126213260054529/WN3KPGfA_normal.jpg,https://pbs.twimg.com/profile_banners/851477335052140544/1491866579,1B95E0,000000,000000,000000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,congress
847098017274613761,Chrissy Houlahan,HoulahanForPa,"Pennsylvania, USA","Air Force Veteran, business leader, educator. Daughter, wife, and mother of 2. Congresswoman-Elect for #PA06",https://t.co/QifXhlOG0R,FALSE,16100,339,253,2017-03-29T14:48:00Z,471,NA,NA,FALSE,TRUE,910,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/968589653786923009/_2bSw476_normal.jpg,https://pbs.twimg.com/profile_images/968589653786923009/_2bSw476_normal.jpg,https://pbs.twimg.com/profile_banners/847098017274613761/1541631997,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
839226269627621376,Katie Hill,KatieHill4CA,"Agua Dulce, CA","Congresswoman-elect serving the Antelope, Simi and Santa Clarita Valleys in #CA25. No corporate money, no special interests. Let’s get to work.",https://t.co/if3O6DivLX,FALSE,26307,1811,349,2017-03-07T21:28:29Z,2130,NA,NA,TRUE,TRUE,2250,en,FALSE,FALSE,FALSE,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1010316308452265985/dmnb3_1D_normal.jpg,https://pbs.twimg.com/profile_images/1010316308452265985/dmnb3_1D_normal.jpg,https://pbs.twimg.com/profile_banners/839226269627621376/1516675720,861EBD,000000,000000,000000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,congress
829061809135030272,Antonio Delgado,DelgadoforNY19,NA,Schenectady native. Rhinebeck resident. Congressman-elect in #NY19. Working hard and showing up everywhere. Fighting for universal health care and good jobs.,https://t.co/bTcIQgpToO,FALSE,19584,1990,260,2017-02-07T20:18:33Z,873,NA,NA,TRUE,TRUE,2288,en,FALSE,FALSE,FALSE,F5F8FA,NA,NA,FALSE,http://pbs.twimg.com/profile_images/859817516041949184/iMkyEto0_normal.jpg,https://pbs.twimg.com/profile_images/859817516041949184/iMkyEto0_normal.jpg,https://pbs.twimg.com/profile_banners/829061809135030272/1542334153,1DA1F2,C0DEED,DDEEF6,333333,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,none,congress
826589191412862976,Joe Cunningham,JoeCunninghamSC,"Charleston, SC","Congressman-Elect for SC’s 1st District. Construction attorney, ocean engineer, Dad, Husband, problem solver. #LowcountryOverParty",https://t.co/pVa5hyKt8Y,FALSE,16787,1363,193,2017-02-01T00:33:15Z,301,NA,NA,TRUE,TRUE,1436,en,FALSE,FALSE,FALSE,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,http://pbs.twimg.com/profile_images/1061759960109998080/hm4fyWtz_normal.jpg,https://pbs.twimg.com/profile_images/1061759960109998080/hm4fyWtz_normal.jpg,https://pbs.twimg.com/profile_banners/826589191412862976/1527087162,1B95E0,000000,000000,000000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,congress
